machine,app,ranks,duration,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_INS,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,EPT,FP_ARITH:SCALAR_SINGLE,FP_ARITH:SCALAR_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,PAPI_MEM_WCY,REALTIME (sec)
ruby,laghos,1,0.1333,8380000000,20130000000,6478000000,61866000000,170000000,118000000,0,0,0,3311133,11848903621,6117620276,105104,2245789,268000000,6.747109
ruby,laghos,56,0.4666,23213321429,36638178571,12554000000,98638964286,70892857.14,25928571.43,8857142.857,6392857.143,0,23205.94643,217446204.3,6465579598,108957.75,2109555.786,1409500000,9.101718196
ruby,laghos,1,0.15,9576000000,23010000000,7404000000,70726000000,194000000,134000000,0,0,0,3785940,13546642461,6952957182,105104,2251343,308000000,8.551962
ruby,laghos,56,0.5,26574928571,41941285714,14365678571,112899821429,81500000,30071428.57,10357142.86,7500000,0,25367.375,248593650.8,7369847945,108901.7679,2109653.946,1497000000,10.16739173
ruby,laghos,1,0.15,9584000000,23014000000,7404000000,70732000000,192000000,136000000,0,0,0,3786612,13546343522,6955977902,105103,2251340,306000000,8.433639
ruby,laghos,56,0.5166,26406607143,41665821429,14294428571,112231714286,81107142.86,30000000,10357142.86,7571428.571,0,24660.01786,248628809.9,7367410211,108957.75,2109654.946,1558321429,10.98209738
ruby,laghos,1,0.1666,10234000000,24576000000,7910000000,75540000000,208000000,144000000,0,0,0,4042501,14463178268,7438615524,105104,2254409,328000000,8.703341
ruby,laghos,56,0.5333,28224535714,44536285714,15274357143,119952250000,86714285.71,31464285.71,11142857.14,8107142.857,0,24097.82143,265513628.8,7959247188,108957.7679,2109709.714,1608321429,11.18697823
ruby,laghos,1,0.1666,10232000000,24576000000,7908000000,75536000000,206000000,146000000,0,0,0,4041026,14462993303,7427186357,105104,2254409,328000000,8.483432
ruby,laghos,56,0.55,28080428571,44321535714,15201214286,119366500000,86964285.71,32321428.57,11214285.71,8178571.429,0,25880.75,265506919.4,8005700799,108845.75,2109707.714,1675535714,11.17937023
ruby,laghos,1,0.1833,11174000000,26838000000,8640000000,82502000000,224000000,158000000,0,0,0,4415017,15799785862,8114649125,105103,2258854,372000000,9.108228
ruby,laghos,56,0.5833,31083142857,49057678571,16794964286,132037392857,95357142.86,35214285.71,12357142.86,8678571.429,0,25222.08929,290021376,8567800466,108901.75,2109788.161,1774214286,12.14494641
ruby,laghos,1,0.2,11176000000,26842000000,8640000000,82504000000,226000000,158000000,0,0,0,4414890,15800522703,8114529204,105103,2258854,358000000,9.462583
ruby,laghos,56,0.5666,30955428571,48847785714,16733821429,131502857143,94928571.43,35214285.71,12321428.57,8642857.143,0,24979.07143,289987888.5,8623871766,108957.7679,2109789.161,1782714286,11.88822646
ruby,laghos,1,0.2166,12574000000,30200000000,9720000000,92812000000,254000000,178000000,0,0,0,4966049,17775729006,9146253809,105104,2265381,412000000,10.732366
ruby,laghos,56,0.6833,34808928571,54946821429,18829071429,147936285714,107535714.3,40178571.43,14035714.29,10000000,0,25743.21429,326226709,9698909091,108901.7679,2109904.679,1993678571,13.25871013
ruby,laghos,1,0.2166,12570000000,30200000000,9718000000,92812000000,254000000,178000000,0,0,0,4966937,17774283835,9125539008,105104,2265381,408000000,10.602344
ruby,laghos,56,0.6333,34963892857,55188928571,18893535714,148533321429,106928571.4,39714285.71,14000000,10035714.29,0,24000,326226233.1,9882044207,108957.75,2109905.679,2024714286,14.23401168
ruby,laghos,1,0.2166,13592000000,32652000000,10510000000,100332000000,276000000,192000000,0,0,0,5367572,19217477548,9874373731,105104,2270142,438000000,11.048057
ruby,laghos,56,0.6833,39757178571,62861964286,21401035714,168872607143,115250000,42642857.14,15250000,11071428.57,0,24214.83929,352680052.2,10371016323,108901.7679,2109989.679,2175392857,14.42349893
ruby,laghos,1,0.2166,13590000000,32648000000,10506000000,100326000000,274000000,194000000,0,0,0,5367378,19216329200,9873639365,105104,2270142,436000000,10.99249
ruby,laghos,56,0.6833,37760250000,59591214286,20405035714,160401142857,115857142.9,42750000,15285714.29,11107142.86,0,24033.76786,352693375.5,10471317590,108958.7321,2109990.696,2170000000,14.56533707
ruby,laghos,1,0.5333,16592000000,67262000000,24144000000,197672000000,558000000,430000000,14000000,10000000,0,15312427,68486728049,26195602745,105105,2223579,1690000000,28.259849
ruby,laghos,56,0.4833,23382750000,36265750000,13015035714,100337928571,121107142.9,60785714.29,15285714.29,9500000,0,251936.5536,1232922610,7739248554,108957.75,2109160.768,1418750000,13.47541386
ruby,laghos,1,0.5166,16592000000,67264000000,24144000000,197672000000,560000000,430000000,14000000,12000000,0,15290916,68480014527,26168886974,105105,2223579,1712000000,28.489572
ruby,laghos,56,0.4833,23409464286,36323357143,13030035714,100467928571,121000000,60821428.57,15285714.29,9500000,0,251405.7143,1232935330,7791065908,108845.75,2109158.768,1399821429,13.14884411
ruby,laghos,1,0.6166,19324000000,78324000000,28108000000,230140000000,652000000,500000000,16000000,12000000,0,17821991,79734434849,30441594831,105104,2226266,1976000000,33.006616
ruby,laghos,56,0.5333,27244785714,42254500000,15163178571,116903892857,141928571.4,71107142.86,17750000,11321428.57,0,289654.375,1435373785,9036377322,108901.75,2109207.732,1631000000,15.59121723
ruby,laghos,1,0.6,19308000000,78314000000,28100000000,230124000000,654000000,500000000,16000000,12000000,0,17819254,79735689749,30481394733,105104,2226265,2000000000,33.191705
ruby,laghos,56,0.5666,27265607143,42292285714,15171000000,116986142857,141535714.3,70964285.71,17714285.71,11321428.57,0,288560.7857,1435173297,8888791516,108957.75,2109208.732,1644464286,15.34622764
ruby,laghos,1,0.6666,20832000000,84464000000,30308000000,248164000000,704000000,540000000,18000000,14000000,0,19216685,85989468696,32799319598,105104,2227788,2080000000,35.627764
ruby,laghos,56,0.5833,29494678571,45755750000,16408428571,126548714286,153071428.6,76750000,19178571.43,12285714.29,0,310178.8214,1547604617,9769756277,108958.7321,2109235.946,1787142857,17.04448863
ruby,laghos,1,0.65,20838000000,84466000000,30310000000,248174000000,704000000,538000000,20000000,12000000,0,19215482,85987685660,32803114972,105104,2227788,2088000000,35.187615
ruby,laghos,56,0.5666,29414178571,45599857143,16367500000,126188107143,152750000,76214285.71,19214285.71,12285714.29,0,309992.0893,1547644362,9709547815,108957.75,2109235.929,1773500000,17.3792158
ruby,laghos,1,0.7,22576000000,91528000000,32844000000,268924000000,762000000,584000000,18000000,14000000,0,20829757,93178904371,35553307916,105104,2229593,2354000000,38.630122
ruby,laghos,56,0.6166,31732428571,49236500000,17676142857,136218857143,165535714.3,82785714.29,20892857.14,13392857.14,0,334705.3036,1676940930,10571988575,108957.75,2109268.161,1902642857,17.92710082
ruby,laghos,1,0.7,22586000000,91540000000,32846000000,268932000000,762000000,584000000,18000000,14000000,0,20832537,93179930493,35533476716,105104,2229594,2326000000,38.513095
ruby,laghos,56,0.6333,31754750000,49253214286,17680785714,136275678571,166392857.1,83214285.71,20857142.86,13392857.14,0,334408.125,1676898079,10576332362,108957.75,2109268.161,1911500000,17.80105236
ruby,laghos,1,0.7833,25308000000,102606000000,36812000000,301430000000,856000000,656000000,22000000,16000000,0,23348119,104440672564,39801449628,105104,2232275,2648000000,42.895643
ruby,laghos,56,0.6833,35656785714,55319571429,19852428571,153032607143,186214285.7,93464285.71,23464285.71,15142857.14,0,371067.5,1879438156,11816430148,108901.7679,2109315.054,2137607143,20.33363146
ruby,laghos,1,0.7833,25312000000,102610000000,36816000000,301436000000,856000000,654000000,20000000,16000000,0,23347750,104434147814,39831486186,105104,2232275,2616000000,43.119437
ruby,laghos,56,0.6666,35908178571,55725178571,19971035714,154071928571,185857142.9,94071428.57,23571428.57,15107142.86,0,370971.1607,1879443834,11656346927,108901.75,2109315.054,2160250000,20.16284041
ruby,laghos,1,0.8666,27630000000,112036000000,40190000000,329110000000,934000000,716000000,24000000,18000000,0,25499286,114033137276,43467709587,105104,2234595,2800000000,47.182
ruby,laghos,56,0.7,39091357143,60647571429,21749678571,167732142857,203428571.4,101892857.1,25928571.43,16642857.14,0,403649.5179,2051773590,12953850147,108901.75,2109356.482,2349178571,22.20880514
ruby,laghos,1,0.8666,27622000000,112038000000,40186000000,329098000000,934000000,716000000,24000000,18000000,0,25497629,114035637660,43431960021,105105,2234595,2844000000,47.130678
ruby,laghos,56,0.7,38922428571,60394428571,21674250000,167058535714,203071428.6,102357142.9,25785714.29,16571428.57,0,402132.0714,2051832603,12956038587,108957.75,2109357.482,2371000000,22.16514495
ruby,laghos,1,9.9333,286012000000,1358748000000,484796000000,3904996000000,18288000000,8736000000,514000000,588000000,0,246537016,1429907870520,518291263699,105105,2245801,34720000000,554.268832
ruby,laghos,56,1.5833,83458892857,142300250000,52262678571,401675714286,795071428.6,512607142.9,86714285.71,68678571.43,0,4258608.232,25620988053,33137110732,108901.75,2109553.357,4875464286,57.44173804
ruby,laghos,1,10,286202000000,1358920000000,484882000000,3905226000000,18168000000,8748000000,498000000,374000000,0,246130305,1429907417247,518631803572,105104,2245801,33784000000,552.587679
ruby,laghos,56,1.5666,83617035714,142410500000,52352928571,402262035714,796000000,511285714.3,86821428.57,68607142.86,0,4258740.768,25620024190,33052062873,108958.7321,2109554.375,4846321429,57.244962
ruby,laghos,1,0.0166,270000000,370000000,106000000,1270000000,2000000,0,0,0,0,176803,162340892,83083708,105104,2208661,2000000,0.156879
ruby,laghos,1,0.0166,270000000,368000000,106000000,1272000000,2000000,0,0,0,0,175664,160538012,82809991,105104,2208661,2000000,0.158088
ruby,laghos,1,0.0166,314000000,430000000,124000000,1484000000,2000000,0,0,0,0,203509,190262350,96771557,105104,2208969,2000000,0.181331
ruby,laghos,1,0.0166,314000000,430000000,122000000,1482000000,2000000,0,0,0,0,203931,190061427,96800919,105105,2208968,2000000,0.175378
ruby,laghos,1,0.0166,360000000,490000000,140000000,1694000000,2000000,0,0,0,0,232055,213640598,110953956,105104,2209271,2000000,0.200217
ruby,laghos,1,0.0333,358000000,490000000,140000000,1692000000,2000000,0,0,0,0,231816,213712921,110897568,105104,2209271,2000000,0.206321
ruby,laghos,1,0.0166,404000000,552000000,158000000,1902000000,2000000,0,0,0,0,260335,240456749,123248521,105104,2209578,2000000,0.231849
ruby,laghos,1,0.0166,404000000,552000000,158000000,1902000000,2000000,0,0,0,0,261309,243021443,123453176,105104,2209578,2000000,0.235257
ruby,laghos,1,0.0333,448000000,612000000,176000000,2112000000,4000000,0,0,0,0,292232,268504667,138440772,105104,2209882,2000000,0.260156
ruby,laghos,1,0.0166,448000000,612000000,174000000,2114000000,4000000,0,0,0,0,290317,269691394,138480857,105105,2209881,2000000,0.256567
ruby,laghos,1,0.0333,492000000,672000000,192000000,2322000000,4000000,0,0,0,0,320373,295175232,151732892,105105,2210249,4000000,0.281224
ruby,laghos,1,0.0333,492000000,674000000,192000000,2324000000,4000000,0,0,0,0,320188,294954688,151586347,105103,2210248,4000000,0.280205
ruby,laghos,1,0.0333,1042000000,2418000000,772000000,7528000000,20000000,14000000,0,0,0,419921,1417597680,729251088,105104,2210553,30000000,0.861175
ruby,laghos,56,0.2,3073392857,4842142857,1660750000,13048285714,8107142.857,2321428.571,71428.57143,35714.28571,0,23741.98214,26164903.23,859891118,108951.75,2108926.464,174357142.9,1.195827679
ruby,laghos,1,0.0333,1042000000,2418000000,772000000,7526000000,20000000,14000000,0,0,0,419683,1420968260,723138782,105103,2210551,30000000,0.826264
ruby,laghos,56,0.2,3046607143,4801392857,1647500000,12938107143,8071428.571,2392857.143,71428.57143,35714.28571,0,23963.82143,26166164.86,863669610.8,108901.75,2108925.571,173892857.1,1.840594607
ruby,laghos,1,0.0333,1216000000,2822000000,900000000,8780000000,24000000,16000000,0,0,0,490433,1655998993,846379160,105103,2211163,34000000,0.991011
ruby,laghos,56,0.2,3555607143,5603428571,1922571429,15099321429,9642857.143,2785714.286,250000,35714.28571,0,25836.53571,30532844.39,997484462.8,108901.75,2108936.5,209000000,1.392860893
ruby,laghos,1,0.0333,1218000000,2822000000,900000000,8784000000,24000000,16000000,0,0,0,489829,1658641999,844816633,105104,2211166,34000000,0.980487
ruby,laghos,56,0.2,3581428571,5643535714,1934500000,15202571429,9571428.571,2821428.571,250000,35714.28571,0,26482.32143,30515258.23,999398876,108958.7321,2108937.518,206785714.3,1.403124643
ruby,laghos,1,0.0333,1388000000,3220000000,1028000000,10016000000,24000000,18000000,0,0,0,559200,1887147560,963323779,105104,2211774,40000000,1.120264
ruby,laghos,56,0.2,4059857143,6399107143,2193642857,17235821429,11000000,3464285.714,535714.2857,107142.8571,0,24353.30357,34770670.64,1133711295,108958.7321,2108948.375,232357142.9,1.56372925
ruby,laghos,1,0.0333,1388000000,3220000000,1026000000,10014000000,26000000,18000000,0,0,0,559481,1886822811,964562167,105104,2211773,40000000,1.076773
ruby,laghos,56,0.2166,4077964286,6424250000,2203535714,17312428571,11071428.57,3607142.857,500000,107142.8571,0,26251.19643,34781125.07,1130412120,108901.75,2108947.357,234321428.6,1.575587893
ruby,laghos,1,0.0333,1560000000,3620000000,1154000000,11266000000,30000000,20000000,0,0,0,629999,2122336655,1082581156,105104,2212446,44000000,1.215793
ruby,laghos,56,0.2166,4571892857,7206392857,2470928571,19413357143,12428571.43,4000000,785714.2857,285714.2857,0,25126.30357,39109410.89,1248786778,108951.75,2108960.268,259607142.9,1.762250893
ruby,laghos,1,0.0333,1562000000,3622000000,1156000000,11270000000,30000000,20000000,0,0,0,628543,2124943126,1087088299,105104,2212447,44000000,1.936302
ruby,laghos,56,0.2,4562642857,7188571429,2465392857,19367285714,12464285.71,4000000,785714.2857,285714.2857,0,24894.41071,39126721.66,1255393471,108902.7321,2108959.393,262142857.1,1.765132964
ruby,laghos,1,0.0333,1734000000,4022000000,1282000000,12518000000,34000000,22000000,0,0,0,698592,2358539227,1204160802,105104,2213055,50000000,1.380748
ruby,laghos,56,0.2333,5016892857,7904250000,2714285714,21304357143,14107142.86,4750000,1178571.429,428571.4286,0,24750.07143,43469930.77,1432659903,108958.7321,2108971.25,292928571.4,1.956844268
ruby,laghos,1,0.05,1732000000,4024000000,1282000000,12520000000,34000000,20000000,0,0,0,698892,2357695681,1209100481,105105,2213054,50000000,1.41135
ruby,laghos,56,0.2,4967500000,7833178571,2689321429,21102035714,14000000,4714285.714,1178571.429,428571.4286,0,26741.30357,43438275.88,1387420210,108901.7679,2108970.232,286035714.3,1.923252446
ruby,laghos,1,0.0666,1908000000,4428000000,1412000000,13770000000,36000000,24000000,0,0,0,769857,2597566166,1323217645,105104,2213727,54000000,1.516637
ruby,laghos,56,0.2166,5520071429,8703535714,2984607143,23439750000,15642857.14,5214285.714,1464285.714,571428.5714,0,25357.23214,47786478.77,1543205643,108845.75,2108981.25,325392857.1,2.838144464
ruby,laghos,1,0.0666,1906000000,4428000000,1412000000,13774000000,36000000,24000000,0,0,0,769803,2596097496,1323877411,105104,2213727,54000000,1.586497
ruby,laghos,56,0.2166,5524107143,8705142857,2988107143,23459107143,15392857.14,5285714.286,1464285.714,571428.5714,0,24013.10714,47785552.48,1532513982,108957.75,2108983.25,323857142.9,2.147265321
ruby,laghos,1,0.0833,2270000000,9274000000,3218000000,26376000000,80000000,58000000,0,0,0,2303614,9272703422,2938233930,105104,2208663,208000000,3.497384
ruby,laghos,56,0.1833,3688857143,5713642857,2043464286,15772571429,17678571.43,8392857.143,1500000,535714.2857,0,57760.25,166899513.6,1219032644,108901.75,2108893.411,216214285.7,2.047275768
ruby,laghos,1,0.0833,2270000000,9274000000,3218000000,26376000000,80000000,58000000,0,0,0,2305432,9270940824,2934075228,105104,2208663,204000000,3.492073
ruby,laghos,56,0.1833,3704928571,5740500000,2050928571,15838857143,17642857.14,8392857.143,1500000,535714.2857,0,58397,166961724.1,1214689533,108901.75,2108893.411,219464285.7,2.056259161
ruby,laghos,1,0.1,2646000000,10806000000,3750000000,30730000000,94000000,68000000,0,0,0,2684341,10803083173,3420701263,105104,2208970,238000000,4.0066
ruby,laghos,56,0.2,4315678571,6685214286,2389250000,18449178571,21071428.57,9857142.857,2071428.571,928571.4286,0,63335.73214,194500689.6,1409741277,108901.75,2108898.893,254285714.3,2.362396768
ruby,laghos,1,0.1,2646000000,10804000000,3750000000,30730000000,94000000,68000000,0,0,0,2687222,10803527269,3417088118,105105,2208970,246000000,4.021407
ruby,laghos,56,0.2166,4305785714,6671178571,2384678571,18408964286,20964285.71,10000000,2071428.571,928571.4286,0,63195.05357,194503611.2,1406084352,108901.75,2108898.893,252571428.6,2.362544554
ruby,laghos,1,0.1,3020000000,12340000000,4282000000,35088000000,108000000,78000000,2000000,0,0,3063273,12331415956,3904465153,105104,2209273,278000000,4.583014
ruby,laghos,56,0.2166,4879035714,7559000000,2704642857,20866142857,23892857.14,11500000,2321428.571,1214285.714,0,68567.78571,222091570.1,1596638355,108902.7321,2108904.321,291035714.3,2.688085107
ruby,laghos,1,0.1,3022000000,12340000000,4282000000,35086000000,108000000,78000000,2000000,0,0,3063572,12337010417,3908932345,105104,2209273,278000000,4.595895
ruby,laghos,56,0.2166,4901214286,7596321429,2716535714,20962750000,23892857.14,11500000,2321428.571,1214285.714,0,69201.51786,222080074.5,1614360388,108901.75,2108904.304,289285714.3,2.683234393
ruby,laghos,1,0.1166,3394000000,13868000000,4812000000,39436000000,122000000,88000000,2000000,0,0,3444526,13866508850,4390802653,105104,2209580,312000000,5.489472
ruby,laghos,56,0.2333,5466178571,8473964286,3032000000,23386000000,27285714.29,13142857.14,2821428.571,1535714.286,0,74227.14286,249751222.7,1820620782,108957.75,2108910.786,328857142.9,3.050157232
ruby,laghos,1,0.1166,3390000000,13868000000,4812000000,39434000000,122000000,88000000,2000000,0,0,3442470,13859987077,4393456516,105104,2209580,312000000,5.172541
ruby,laghos,56,0.2333,5463928571,8469892857,3031321429,23376928571,27107142.86,12928571.43,2785714.286,1500000,0,75288.41071,249683818.9,1809386456,108901.75,2108909.786,330392857.1,3.037849875
ruby,laghos,1,0.1166,3768000000,15398000000,5342000000,43782000000,136000000,98000000,2000000,2000000,0,3822085,15390065284,4878178039,105104,2209883,340000000,5.767648
ruby,laghos,56,0.25,6099035714,9453107143,3380321429,26085678571,30214285.71,14678571.43,3214285.714,1714285.714,0,79103.91071,277263563.5,2002539376,108901.75,2108915.196,361285714.3,3.357629946
ruby,laghos,1,0.1166,3770000000,15400000000,5344000000,43790000000,134000000,98000000,2000000,2000000,0,3822664,15396553981,4871317373,105104,2209883,340000000,6.017222
ruby,laghos,56,0.25,6060821429,9394107143,3362142857,25929428571,30107142.86,14571428.57,3214285.714,1714285.714,0,80571.89286,277295370,2012995889,108957.75,2108916.196,363107142.9,3.347889
ruby,laghos,1,0.1166,4146000000,16936000000,5876000000,48150000000,148000000,108000000,2000000,2000000,0,4203273,16927680827,5368520709,105104,2210251,394000000,6.519141
ruby,laghos,56,0.2333,6648642857,10303250000,3688678571,28442250000,33392857.14,16142857.14,3500000,1928571.429,0,85818.55357,304836778.6,2194081968,108901.75,2108921.768,396928571.4,4.444943232
ruby,laghos,1,0.1333,4142000000,16932000000,5874000000,48142000000,148000000,108000000,2000000,2000000,0,4198983,16924148890,5357886935,105104,2210251,370000000,6.323946
ruby,laghos,56,0.25,6656035714,10321071429,3693071429,28481178571,33321428.57,16142857.14,3500000,1892857.143,0,85717.30357,304881024.8,2202236221,108957.75,2108922.768,389607142.9,4.0124185
ruby,laghos,1,1.0833,33342000000,163032000000,56358000000,453018000000,2352000000,1078000000,50000000,52000000,0,31220045,169307424626,51138474546,105104,2210562,3718000000,59.306603
ruby,laghos,56,0.3166,10987964286,18616714286,6809392857,52198928571,105107142.9,66428571.43,10535714.29,8428571.429,0,543203.5536,3036117596,4054363409,108957.75,2108925.107,647428571.4,7.603417714
ruby,laghos,1,1.0833,33330000000,163020000000,56352000000,453004000000,2370000000,1078000000,86000000,66000000,0,31287617,169304809114,51174939331,105104,2210562,3720000000,59.622303
ruby,laghos,56,0.3166,11001071429,18630107143,6814678571,52244607143,105107142.9,66571428.57,10535714.29,8428571.429,0,543229.1786,3036356926,4071027745,108901.75,2108924.107,650107142.9,7.623797339
ruby,laghos,1,1.2833,38850000000,190028000000,65688000000,528034000000,2754000000,1256000000,56000000,40000000,0,36363976,197369248020,59689602015,105104,2211175,4294000000,69.168447
ruby,laghos,56,0.35,12797464286,21625392857,7936321429,60767642857,122428571.4,77821428.57,12678571.43,9964285.714,0,628929.0714,3539582575,4739259447,108957.75,2108936.036,756392857.1,8.538961268
ruby,laghos,1,1.2666,38854000000,190034000000,65690000000,528042000000,2758000000,1256000000,54000000,44000000,0,36321693,197363382583,59664938765,105104,2211174,4346000000,70.1722
ruby,laghos,56,0.35,12892107143,21814250000,7976357143,61178178571,122785714.3,77642857.14,12678571.43,9928571.429,0,629578.3929,3538296570,4702443747,108957.7679,2108936.036,756857142.9,8.5850275
ruby,laghos,1,1.45,44194000000,216406000000,74794000000,601350000000,3138000000,1430000000,70000000,70000000,0,41297897,224796542756,67941394440,105104,2211782,4888000000,78.99808
ruby,laghos,56,0.3833,14562000000,24664071429,9025142857,69181714286,139928571.4,88500000,14571428.57,11392857.14,0,713098.9107,4032528116,5466853524,108901.75,2108945.893,862392857.1,9.700220679
ruby,laghos,1,1.4333,44242000000,216434000000,74818000000,601400000000,3130000000,1430000000,70000000,106000000,0,41418494,224797861778,67922355787,105104,2211782,4834000000,79.553482
ruby,laghos,56,0.3666,14578642857,24700750000,9035000000,69266428571,139928571.4,88928571.43,14571428.57,11428571.43,0,713757.3571,4031003682,5409707162,108901.75,2108945.893,859178571.4,9.933450964
ruby,laghos,1,1.6166,49730000000,243350000000,84120000000,676190000000,3534000000,1608000000,74000000,48000000,0,46433883,252772721165,76527471407,105104,2212456,5526000000,88.340469
ruby,laghos,56,0.4,16472642857,27894214286,10199464286,78215428571,157678571.4,99892857.14,16571428.57,13107142.86,0,799621.9464,4534444056,6120324125,108901.75,2108957.929,970035714.3,10.8865595
ruby,laghos,1,1.6333,49754000000,243368000000,84132000000,676216000000,3516000000,1614000000,72000000,50000000,0,46501993,252769280250,76451475030,105104,2212455,5466000000,88.761424
ruby,laghos,56,0.4166,16495142857,27919785714,10209928571,78302071429,157857142.9,99714285.71,16607142.86,13000000,0,798720.7857,4535665937,6067261352,108957.75,2108958.929,981535714.3,10.91568475
ruby,laghos,1,1.8,55260000000,270324000000,93452000000,751122000000,3914000000,1788000000,86000000,76000000,0,51560532,280783777202,84904167916,105104,2213063,6208000000,98.808336
ruby,laghos,56,0.4333,18144250000,30750035714,11254857143,86248142857,174785714.3,111285714.3,18535714.29,14464285.71,0,884459.4286,5040048806,6740411719,108901.75,2108968.804,1092285714,12.11433736
ruby,laghos,1,1.8,55182000000,270272000000,93416000000,751036000000,3932000000,1786000000,88000000,74000000,0,51523216,280788401330,84849543130,105104,2213063,5940000000,96.785709
ruby,laghos,56,0.4666,18131928571,30729321429,11247500000,86193821429,175178571.4,111107142.9,18607142.86,14428571.43,0,884515.8214,5037974563,6713470434,108901.75,2108968.804,1083285714,12.1165957
ruby,laghos,1,2,60694000000,297238000000,102738000000,825952000000,4290000000,1968000000,92000000,78000000,0,56660660,308800086848,93341367017,105104,2213737,6720000000,109.128632
ruby,laghos,56,0.4666,20060142857,33972607143,12426464286,95275642857,192678571.4,122250000,20250000,16035714.29,0,970212.0714,5541421144,7392859768,108901.75,2108980.821,1187607143,14.06038425
ruby,laghos,1,1.95,60720000000,297254000000,102750000000,825980000000,4308000000,1966000000,108000000,102000000,0,56536720,308799347266,93359245753,105105,2213737,6850000000,108.957721
ruby,laghos,56,0.4666,20122678571,34069642857,12459321429,95543821429,192714285.7,122107142.9,20357142.86,16000000,0,970329.0714,5540870986,7378344595,108901.75,2108980.821,1181750000,13.28077155
ruby,lulesh2.0,1,0.0333,94571428.57,132553571.4,14571428.57,332696428.6,0,0,0,0,0,3195.375,8007922.063,807939.8036,938.7321429,19688.71429,2535714.286,0.5126478839
ruby,lulesh2.0,27,0.0666,103555555.6,297851851.9,106407407.4,833851851.9,2629629.63,2555555.556,0,0,0,137381.537,254548112.1,30070596.31,48701.11111,1053497.593,30000000,0.3067397037
ruby,lulesh2.0,1,0.0166,157553571.4,220571428.6,23375000,552625000,17857.14286,0,0,0,0,5033.473214,12926306.82,1164719.911,938.7232143,19688.72321,8357142.857,0.3224621429
ruby,lulesh2.0,27,0.0833,152407407.4,458777777.8,165185185.2,1278777778,4185185.185,4333333.333,0,0,0,215192.7963,403410092.4,47284454.7,52591.66667,1053633.037,52037037.04,0.4597723148
ruby,lulesh2.0,1,0.0166,136375000,194303571.4,21410714.29,487303571.4,0,0,0,0,0,6375.348214,15044255.63,1621694.545,938.7232143,19688.71429,9160714.286,0.4181607232
ruby,lulesh2.0,27,0.0666,326962963,793185185.2,289518518.5,2273444444,8777777.778,7148148.148,0,0,0,318975,599626039.2,69081650,48714.05556,1053498.074,75888888.89,0.7539665926
ruby,lulesh2.0,1,0.0333,167892857.1,240321428.6,27357142.86,603125000,0,17857.14286,0,0,0,9254.607143,22440743.5,2357476.616,938.7232143,19688.71429,14803571.43,0.3817258214
ruby,lulesh2.0,27,0.0833,446592592.6,1102444444,404148148.1,3162666667,14888888.89,9962962.963,0,111111.1111,0,447817.3148,847788831.5,99479836.35,52605.16667,1053633.537,114888888.9,1.104852019
ruby,lulesh2.0,1,0.0333,231410714.3,331928571.4,37232142.86,832839285.7,17857.14286,17857.14286,0,0,0,12119.57143,25738670.72,3115926.536,938.7232143,19688.71429,13500000,0.648485
ruby,lulesh2.0,27,0.1,614777777.8,1510888889,555888888.9,4340333333,16888888.89,13925925.93,592592.5926,814814.8148,0,616378.3333,1168761221,135867910.8,52605.64815,1053633.556,160259259.3,1.461733167
ruby,lulesh2.0,1,0.0333,215053571.4,314250000,36750000,789196428.6,17857.14286,0,0,0,0,15878.625,34542915.93,4128557.384,938.7232143,19688.71429,17535714.29,0.6758053214
ruby,lulesh2.0,27,0.1,825148148.1,2024074074,752777777.8,5834444444,27851851.85,18074074.07,2000000,1000000,0,813023.1111,1545476583,182222517.7,50659.38889,1053565.796,223259259.3,1.940369759
ruby,lulesh2.0,1,0.0333,285607142.9,416857142.9,48982142.86,1046875000,17857.14286,35714.28571,0,0,0,20451.53571,40823760.98,5053756.857,938.7232143,19688.71429,33017857.14,0.7121743839
ruby,lulesh2.0,27,0.1166,1013851852,2558814815,932333333.3,7306666667,33592592.59,26370370.37,3148148.148,1740740.741,0,1052989.704,2007077220,231246426.6,48714.05556,1053498.074,306407407.4,2.516354
ruby,lulesh2.0,1,0.0333,196714285.7,274232142.9,28553571.43,687410714.3,17857.14286,17857.14286,0,0,0,4006.696429,12115520.58,1211790.143,938.7232143,19688.72321,5375000,0.6944832143
ruby,lulesh2.0,27,0.0833,158592592.6,449740740.7,160740740.7,1258592593,4666666.667,4333333.333,0,0,0,202033,377002254.3,44499259.17,50659.38889,1053565.796,45481481.48,0.4441943889
ruby,lulesh2.0,1,0.0333,181625000,255785714.3,27410714.29,642821428.6,0,0,0,0,0,6447.982143,19444892.59,1730669.821,938.7232143,19688.71429,12839285.71,0.4882337857
ruby,lulesh2.0,27,0.0666,230777777.8,686185185.2,247370370.4,1915296296,6925925.926,6888888.889,0,0,0,320388.6481,602372268.5,70805501.7,50672.38889,1053566.278,77703703.7,0.7171629259
ruby,lulesh2.0,1,0.0333,258000000,364285714.3,39267857.14,914607142.9,17857.14286,0,0,0,0,9440.071429,28052364.15,2463914.821,938.7232143,19688.71429,15178571.43,0.5355814554
